book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7914,24041443,24041443,43446244,37,055339231X,9780553392320.0,Vanessa Diffenbaugh,2015.0,We Never Asked for Wings,We Never Asked for Wings,eng,3.82,10972,13189,1791,152,617,3469,6173,2778,https://images.gr-assets.com/books/1432153065m/24041443.jpg,https://images.gr-assets.com/books/1432153065s/24041443.jpg
7918,8689913,8689913,13562354,25,307588653,9780307588650.0,Michelle Moran,2011.0,,Madame Tussaud: A Novel of the French Revolution,eng,3.94,15127,16641,2150,274,818,3564,6886,5099,https://images.gr-assets.com/books/1320558120m/8689913.jpg,https://images.gr-assets.com/books/1320558120s/8689913.jpg
7921,5048174,5048174,5114779,82,,,Kurt Vonnegut Jr.,1962.0,2BR02B,2BR02B,eng,3.93,7442,12567,806,88,510,3111,5288,3570,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7922,8643220,8643220,13521050,9,1595144293,9781595144290.0,"Richelle Mead, Emma Vieceli, Leigh Dragoon",2011.0,Vampire Academy: The Graphic Novel,"Vampire Academy: The Graphic Novel (Vampire Academy: The Graphic Novel, #1)",,4.11,13445,13621,730,524,735,2284,3214,6864,https://images.gr-assets.com/books/1331468259m/8643220.jpg,https://images.gr-assets.com/books/1331468259s/8643220.jpg
7929,23731881,23731881,43264515,6,316369152,9780316369150.0,"J.K. Rowling, Joel Holland",2015.0,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,eng,4.26,12510,13494,1838,312,408,1755,3965,7054,https://images.gr-assets.com/books/1418419116m/23731881.jpg,https://images.gr-assets.com/books/1418419116s/23731881.jpg
7932,144793,144793,1808566,52,312983220,9780312983220.0,Matthew Reilly,2001.0,Area 7,"Area 7 (Shane Schofield, #2)",eng,4.08,12024,13212,383,108,492,2578,5086,4948,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7934,77368,77368,2984336,24,441008658,9780441008650.0,Robin McKinley,2000.0,Spindle's End,Spindle's End,eng,3.79,18395,19652,1204,339,1336,5560,7276,5141,https://images.gr-assets.com/books/1308815054m/77368.jpg,https://images.gr-assets.com/books/1308815054s/77368.jpg
7935,13634927,13634927,19245708,9,,,Diana Gabaldon,2012.0,"A Leaf on the Wind of All Hallows (Outlander, #8.5)","A Leaf on the Wind of All Hallows (Outlander, #8.5)",eng,4.24,13891,14414,821,70,334,2330,5035,6645,https://images.gr-assets.com/books/1351354006m/13634927.jpg,https://images.gr-assets.com/books/1351354006s/13634927.jpg
7939,19090384,19090384,21910727,13,1625173431,9781625173430.0,Ilona Andrews,2012.0,Clean Sweep,"Clean Sweep (Innkeeper Chronicles, #1)",eng,4.2,16071,21035,1899,211,469,3126,8361,8868,https://images.gr-assets.com/books/1385939257m/19090384.jpg,https://images.gr-assets.com/books/1385939257s/19090384.jpg
7965,122211,122211,939528,19,451209133,9780451209140.0,Terry McMillan,1989.0,Disappearing Acts,Disappearing Acts,eng,4.21,11309,11582,164,73,346,2091,3693,5379,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7972,836984,836984,1563512,43,345450728,9780345450720.0,Kristin Hannah,2002.0,Distant Shores,Distant Shores,,3.7,12174,14698,1053,242,1126,4686,5425,3219,https://images.gr-assets.com/books/1320544877m/836984.jpg,https://images.gr-assets.com/books/1320544877s/836984.jpg
7973,12067972,12067972,17035474,21,,,Tammara Webber,2011.0,Where You Are,"Where You Are (Between the Lines, #2)",eng,3.94,18402,18655,839,228,816,4437,7565,5609,https://images.gr-assets.com/books/1367082773m/12067972.jpg,https://images.gr-assets.com/books/1367082773s/12067972.jpg
7978,6553733,6553733,6746308,17,61727660,9780061727660.0,Jacqueline Winspear,2010.0,The Mapping of Love and Death,"The Mapping of Love and Death (Maisie Dobbs, #7)",en-US,4.19,14010,15555,1304,95,259,2183,7016,6002,https://images.gr-assets.com/books/1329659691m/6553733.jpg,https://images.gr-assets.com/books/1329659691s/6553733.jpg
7993,28698036,28698036,48896020,5,,,Brandon Sanderson,2016.0,Mistborn: Secret History,"Secret History (Mistborn, #3.5)",eng,4.38,12796,13424,1081,30,191,1573,4535,7095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7995,15904,15904,3216621,57,1400077095,9781400077090.0,Alexander McCall Smith,2004.0,The Sunday Philosophy Club ,"The Sunday Philosophy Club (Isabel Dalhousie, #1)",en-US,3.36,14279,16388,1908,745,2358,5879,5102,2304,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7999,17201110,17201110,23676604,7,,,Kristen Proby,2013.0,,"Safe with Me (With Me in Seattle, #5)",eng,4.37,21643,23902,1347,111,381,2690,8041,12679,https://images.gr-assets.com/books/1375455697m/17201110.jpg,https://images.gr-assets.com/books/1375455697s/17201110.jpg
8002,1629007,1629007,1623108,65,1416566384,9781416566380.0,Mary Higgins Clark,2008.0,,Where Are You Now?,en-US,3.77,12550,14534,1314,137,854,4580,5586,3377,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8005,21457243,21457243,40771712,15,045146527X,9780451465280.0,Anne Bishop,2015.0,Vision in Silver ,"Vision in Silver (The Others, #3)",eng,4.27,15605,18756,1979,85,424,2504,6980,8763,https://images.gr-assets.com/books/1404354570m/21457243.jpg,https://images.gr-assets.com/books/1404354570s/21457243.jpg
8019,13152998,13152998,18153294,77,307594165,9780307594170.0,Toni Morrison,2011.0,Home,Home,,3.71,11180,13478,1957,224,977,4090,5396,2791,https://images.gr-assets.com/books/1333576666m/13152998.jpg,https://images.gr-assets.com/books/1333576666s/13152998.jpg
8024,18635039,18635039,26431596,16,62132520,9780062132530.0,Dorothea Benton Frank,2014.0,The Hurricane Sisters ,The Hurricane Sisters,eng,3.49,10793,13089,1534,455,1533,4513,4279,2309,https://images.gr-assets.com/books/1395873591m/18635039.jpg,https://images.gr-assets.com/books/1395873591s/18635039.jpg
8030,512475,512475,4603746,64,743484274,9780743484280.0,Mary Higgins Clark,1980.0,The Cradle Will Fall,The Cradle Will Fall,,3.89,14370,15666,330,93,695,4504,5996,4378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8039,60937,60937,1300300,28,753819481,9780753819490.0,Alice Walker,1989.0,The Temple of My Familiar,The Temple of My Familiar,eng,4.05,11471,12187,403,191,540,2534,4177,4745,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8042,2948832,2948832,2978308,47,312949812,9780312949820.0,Lisa Kleypas,2008.0,Seduce Me at Sunrise,"Seduce Me at Sunrise (The Hathaways, #2)",eng,4.1,22167,23947,1280,139,815,4572,9348,9073,https://images.gr-assets.com/books/1390526497m/2948832.jpg,https://images.gr-assets.com/books/1390526497s/2948832.jpg
8045,12357,12357,748402,9,141006579,9780141006570.0,Sarah Vowell,2000.0,Take the Cannoli: Stories from the New World,Take the Cannoli,,3.86,10235,12330,743,176,642,3151,5088,3273,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8057,140345,140345,1507078,39,6499473,9780006499470.0,"Mary Westmacott, Agatha Christie",1944.0,Absent in the Spring ,Absent In The Spring,eng,4.14,9787,9971,191,131,393,1955,2915,4577,https://images.gr-assets.com/books/1396225976m/140345.jpg,https://images.gr-assets.com/books/1396225976s/140345.jpg
8058,13065142,13065142,18230763,6,,,Kristen Ashley,2011.0,,"Rock Chick Reckoning (Rock Chick, #6)",eng,4.44,24641,24995,1369,84,387,2378,7757,14389,https://images.gr-assets.com/books/1328300013m/13065142.jpg,https://images.gr-assets.com/books/1328300013s/13065142.jpg
8067,39032,39032,1295464,52,765354934,9780765354940.0,"Douglas Preston, Lincoln Child",1996.0,Mount Dragon,Mount Dragon,,3.91,12656,13940,332,91,653,3762,5404,4030,https://images.gr-assets.com/books/1312037682m/39032.jpg,https://images.gr-assets.com/books/1312037682s/39032.jpg
8070,17333279,17333279,24064583,38,316210986,9780316210980.0,"James Patterson, Michael Ledwidge",2013.0,Gone,"Gone (Michael Bennett, #6)",eng,4.01,10444,13853,952,150,592,2951,5431,4729,https://images.gr-assets.com/books/1369155131m/17333279.jpg,https://images.gr-assets.com/books/1369155131s/17333279.jpg
8072,267972,267972,259783,29,380704420,9780380704420.0,Mary Downing Hahn,1986.0,,Wait Till Helen Comes,eng,4.14,13629,15444,1757,153,556,2993,5033,6709,https://images.gr-assets.com/books/1486692223m/267972.jpg,https://images.gr-assets.com/books/1486692223s/267972.jpg
8073,3673357,3673357,3716647,39,61257052,9780061257060.0,Adriana Trigiani,2009.0,Very Valentine,Very Valentine,en-US,3.8,13279,14998,1809,225,964,4122,5982,3705,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8075,41962,41962,888796,63,009949857X,9780099498580.0,Maeve Binchy,1982.0,Light A Penny Candle,Light a Penny Candle,eng,3.88,13144,14547,589,131,673,4060,5615,4068,https://images.gr-assets.com/books/1320391955m/41962.jpg,https://images.gr-assets.com/books/1320391955s/41962.jpg
8076,184324,184324,3266642,20,515140880,9780515140880.0,Christine Feehan,2002.0,"Dark Demon (Carpathians, #16)","Dark Demon (Dark, #16)",eng,4.34,15915,16622,276,114,394,2240,4915,8959,https://images.gr-assets.com/books/1309288721m/184324.jpg,https://images.gr-assets.com/books/1309288721s/184324.jpg
8089,18340482,18340482,25894056,13,,,Aurora Rose Reynolds,2013.0,,"Until Trevor (Until, #2)",eng,4.2,22493,25543,1474,195,763,3826,9588,11171,https://images.gr-assets.com/books/1384492152m/18340482.jpg,https://images.gr-assets.com/books/1384492152s/18340482.jpg
8094,226858,226858,219740,14,345423291,9780345423290.0,Elizabeth Berg,1998.0,What We Keep ,What We Keep ,eng,3.91,12742,13320,671,71,475,3529,5719,3526,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8099,14358,14358,1234050,22,440910811,9780440910820.0,Madeleine L'Engle,1980.0,"A Ring of Endless Light (Austin Family, #4)","A Ring of Endless Light (Austin Family, #4)",eng,4.14,15629,16756,643,150,584,3198,5665,7159,https://images.gr-assets.com/books/1279354664m/14358.jpg,https://images.gr-assets.com/books/1279354664s/14358.jpg
8101,6324903,6324903,6510453,35,1416577572,9781416577580.0,Matthew Reilly,2009.0,The Five Greatest Warriors,"The 5 Greatest Warriors (Jack West Jr, #3)",eng,4.24,10772,12321,406,103,378,1826,4224,5790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8102,25337081,25337081,45073734,25,399170898,9780399170900.0,J.D. Robb,2016.0,Brotherhood in Death,"Brotherhood in Death (In Death, #42)",eng,4.35,9041,15189,1466,145,307,1726,4923,8088,https://images.gr-assets.com/books/1439226052m/25337081.jpg,https://images.gr-assets.com/books/1439226052s/25337081.jpg
8106,13003565,13003565,16102896,30,399256202,9780399256200.0,John Flanagan,2012.0,The Invaders,"The Invaders (Brotherband Chronicles, #2)",eng,4.4,13040,14222,494,74,198,1502,4593,7855,https://images.gr-assets.com/books/1327983041m/13003565.jpg,https://images.gr-assets.com/books/1327983041s/13003565.jpg
8109,23753,23753,1789924,5,1401210821,9781401210820.0,"Neil Gaiman, Mike Dringenberg, Chris Bachalo, Michael Zulli, Kelly Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Parkhouse, Daniel Vozzo, Lee Loughridge, Steve Oliff, Todd Klein, Dave McKean, Sam Kieth",2006.0,"The Absolute Sandman, Volume One","The Absolute Sandman, Volume One",eng,4.65,13401,13726,476,72,128,684,2744,10098,https://images.gr-assets.com/books/1312226853m/23753.jpg,https://images.gr-assets.com/books/1312226853s/23753.jpg
8110,13184992,13184992,18365634,7,,,Kristen Ashley,2011.0,,"Rock Chick Regret (Rock Chick, #7)",eng,4.55,24846,25050,1343,108,244,1613,6894,16191,https://images.gr-assets.com/books/1328300035m/13184992.jpg,https://images.gr-assets.com/books/1328300035s/13184992.jpg
8133,37302,37302,2315985,35,743484193,9780743484190.0,John Sandford,1999.0,Certain Prey,"Certain Prey (Lucas Davenport, #10)",eng,4.2,12320,14257,425,49,181,2196,6279,5552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8137,25828204,25828204,45687875,11,,,Tarryn Fisher,2015.0,,F*ck Love,,4.13,12203,15280,2691,320,749,2434,4958,6819,https://images.gr-assets.com/books/1449432878m/25828204.jpg,https://images.gr-assets.com/books/1449432878s/25828204.jpg
8143,425124,425124,1352373,53,380726297,9780380726300.0,Dennis Lehane,1997.0,Sacred,"Sacred (Kenzie & Gennaro, #3)",,3.94,12247,14111,726,63,375,3379,6769,3525,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8145,29104680,29104680,49343156,5,,,Penelope Douglas,2016.0,Punk 57,Punk 57,,4.22,12748,16703,2026,260,626,2224,5648,7945,https://images.gr-assets.com/books/1466189204m/29104680.jpg,https://images.gr-assets.com/books/1466189204s/29104680.jpg
8148,23221,23221,2610019,41,60880120,9780060880120.0,Meg Cabot,2006.0,How to Be Popular,How to Be Popular,eng,3.54,18568,19634,925,511,2279,6843,6018,3983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8152,265264,265264,1984746,49,330311735,9780330311730.0,Richard Bach,1988.0,One,One,,3.94,9349,10538,252,237,666,2407,3428,3800,https://images.gr-assets.com/books/1356137029m/265264.jpg,https://images.gr-assets.com/books/1356137029s/265264.jpg
8164,16175040,20759641,22024655,21,,,Kresley Cole,2013.0,Endless Knight ,"Endless Knight (The Arcana Chronicles, #2)",eng,4.39,14677,18065,2033,151,388,1945,5415,10166,https://images.gr-assets.com/books/1369329231m/16175040.jpg,https://images.gr-assets.com/books/1369329231s/16175040.jpg
8186,116053,116053,6958004,62,340752459,9780340752460.0,Rosamunde Pilcher,1990.0,September,September,eng,4.12,12412,13787,457,95,408,2683,5224,5377,https://images.gr-assets.com/books/1420776195m/116053.jpg,https://images.gr-assets.com/books/1420776195s/116053.jpg
8198,22693231,22693231,26634437,34,62311115,9780062311120.0,Greg Iles,2015.0,The Bone Tree,The Bone Tree,en-US,4.18,8055,12399,1484,185,438,1745,4643,5388,https://images.gr-assets.com/books/1421259645m/22693231.jpg,https://images.gr-assets.com/books/1421259645s/22693231.jpg
8205,29991719,29991719,50395229,8,,,Emma Chase,2016.0,Royally Screwed,"Royally Screwed (Royally, #1)",eng,4.11,15906,19263,2374,235,782,3288,7374,7584,https://images.gr-assets.com/books/1463068765m/29991719.jpg,https://images.gr-assets.com/books/1463068765s/29991719.jpg
8211,207687,207687,1136805,29,60525134,9780060525130.0,Meg Cabot,2007.0,"Big Boned (Heather Wells, #3)","Big Boned (Heather Wells, #3)",eng,3.84,17672,18715,1070,207,1017,5372,7177,4942,https://images.gr-assets.com/books/1496810737m/207687.jpg,https://images.gr-assets.com/books/1496810737s/207687.jpg
8216,392217,392217,1434181,64,042516098X,9780425160980.0,Patricia Cornwell,1996.0,Hornet's Nest,"Hornet's Nest (Andy Brazil, #1)",eng,3.28,12973,13552,349,892,2186,4858,3409,2207,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8217,126066,126066,121421,30,785267239,9780785267230.0,"John Eldredge, Brent Curtis",1997.0,The Sacred Romance Drawing Closer To The Heart Of God,The Sacred Romance Drawing Closer To The Heart Of God,eng,4.0,9882,10477,277,262,617,2165,3211,4222,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8219,17233800,17233800,23751121,26,037321099X,9780373210990.0,Katie McGarry,2013.0,Crash Into You,"Crash into You (Pushing the Limits, #3)",eng,4.28,21136,22480,2517,213,639,3073,7314,11241,https://images.gr-assets.com/books/1370532247m/17233800.jpg,https://images.gr-assets.com/books/1370532247s/17233800.jpg
8225,85989,85989,2668285,56,60724560,9780060724570.0,Meg Cabot,2006.0,Princess on the Brink,"Princess on the Brink (The Princess Diaries, #8)",,3.7,17654,19366,567,431,1675,6203,6016,5041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8228,4071018,4071018,4118164,26,385524927,9780385524930.0,Barbara Delinsky,2009.0,While My Sister Sleeps,While My Sister Sleeps,en-US,3.82,12719,13295,963,203,789,3736,5043,3524,https://images.gr-assets.com/books/1320495122m/4071018.jpg,https://images.gr-assets.com/books/1320495122s/4071018.jpg
8235,12475019,12475019,17459278,9,159448841X,9781594488410.0,"Anne Lamott, Sam Lamott",2012.0,,Some Assembly Required: A Journal of My Son's First Son,en-US,3.61,10547,10870,905,656,1122,2930,3241,2921,https://images.gr-assets.com/books/1325716296m/12475019.jpg,https://images.gr-assets.com/books/1325716296s/12475019.jpg
8237,20980959,20980959,40358210,41,1455525898,9781455525900.0,"Douglas Preston, Lincoln Child",2014.0,Blue Labyrinth,"Blue Labyrinth (Pendergast, #14)",eng,4.11,9184,12665,1260,99,380,2108,5469,4609,https://images.gr-assets.com/books/1408116686m/20980959.jpg,https://images.gr-assets.com/books/1408116686s/20980959.jpg
8250,4285768,4285768,6479313,43,375424490,9780375424500.0,Alexander McCall Smith,2009.0,Tea Time for the Traditionally Built,"Tea Time for the Traditionally Built (No. 1 Ladies' Detective Agency, #10)",eng,4.11,15001,16847,1432,44,242,3138,7801,5622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8258,18594594,18594594,26341000,41,345547497,9780345547490.0,Karin Slaughter,2014.0,Cop Town,Cop Town,eng,3.88,10660,13997,1704,274,780,3299,5612,4032,https://images.gr-assets.com/books/1384822680m/18594594.jpg,https://images.gr-assets.com/books/1384822680s/18594594.jpg
